wijk,part,order,long,lat
Venserpolder,1,3,4.94381673520103,52.3150220476952
Venserpolder,1,4,4.94025338942875,52.3190612924321
Venserpolder,1,5,4.94104284619014,52.3196197887297
Venserpolder,1,6,4.93992693508757,52.3219360030635
Venserpolder,1,7,4.93761907801408,52.3232993832984
Venserpolder,1,8,4.94049379078059,52.325677820682
Venserpolder,1,9,4.94765867602045,52.3281382785957
Venserpolder,1,10,4.95286094937125,52.3224358087185
Amsterdamse Poort e.o.,1,0,4.95675144607374,52.3240446354631
Amsterdamse Poort e.o.,1,1,4.97141722042932,52.307995271106
Amsterdamse Poort e.o.,1,2,4.96536859456307,52.305918529123
Amsterdamse Poort e.o.,1,3,4.95705125482468,52.3140961036928
Amsterdamse Poort e.o.,1,4,4.94750584465968,52.3108069111193
Amsterdamse Poort e.o.,1,5,4.94396767027614,52.3146707236014
Amsterdamse Poort e.o.,1,6,4.95045522302642,52.317166796822
Amsterdamse Poort e.o.,1,7,4.94769297343001,52.3206143527811
Amsterdamse Poort e.o.,1,8,4.95675144607374,52.3240446354631
H-buurt,1,0,4.96092619197541,52.3098537600294
H-buurt,1,1,4.96156060771994,52.3100701873724
H-buurt,1,2,4.96536859456307,52.305918529123
H-buurt,1,3,4.95539890040012,52.3024953154453
H-buurt,1,4,4.94750584465968,52.3108069111193
H-buurt,1,5,4.95705125482468,52.3140961036928
H-buurt,1,6,4.96092619197541,52.3098537600294
Ganzenhoef e.o.,1,0,4.96754118911964,52.3277575894179
Ganzenhoef e.o.,1,1,4.97390036723862,52.3227011831491
Ganzenhoef e.o.,1,2,4.97690278485939,52.3238066554958
Ganzenhoef e.o.,1,3,4.97769898736839,52.3229333057589
Ganzenhoef e.o.,1,4,4.96896711172398,52.3205002630008
Ganzenhoef e.o.,1,5,4.97033509195082,52.3189659996202
Ganzenhoef e.o.,1,6,4.96356303134796,52.3165958226975
Ganzenhoef e.o.,1,7,4.95675144607374,52.3240446354631
Ganzenhoef e.o.,1,8,4.96754118911964,52.3277575894179
Geerdinkhof/Kantershof,1,0,4.97794579005563,52.3311599502119
Geerdinkhof/Kantershof,1,1,4.98494592278604,52.3304280031254
Geerdinkhof/Kantershof,1,2,4.98947415284309,52.327664588983
Geerdinkhof/Kantershof,1,3,4.99689574289078,52.3176423596663
Geerdinkhof/Kantershof,1,4,4.98912856904522,52.314113764708
Geerdinkhof/Kantershof,1,5,4.98772066734148,52.3148890309207
Geerdinkhof/Kantershof,1,6,4.98805052842167,52.3155654216902
Geerdinkhof/Kantershof,1,7,4.98673590105994,52.3175538707328
Geerdinkhof/Kantershof,1,8,4.98594625620383,52.3173693639499
Geerdinkhof/Kantershof,1,9,4.98431319263752,52.3188311463348
Geerdinkhof/Kantershof,1,10,4.98268005897431,52.3182687373169
Geerdinkhof/Kantershof,1,11,4.97997922723913,52.3198102646986
Geerdinkhof/Kantershof,1,12,4.97690278485939,52.3238066554958
Geerdinkhof/Kantershof,1,13,4.97390036723862,52.3227011831491
Geerdinkhof/Kantershof,1,14,4.97047359404906,52.3262879944806
Geerdinkhof/Kantershof,1,15,4.97530711822478,52.330561675801
Geerdinkhof/Kantershof,1,16,4.97794579005563,52.3311599502119
Bijlmermuseum,1,0,4.97769898736839,52.3229333057589
Bijlmermuseum,1,1,4.97997922723913,52.3198102646986
Bijlmermuseum,1,2,4.98268005897431,52.3182687373169
Bijlmermuseum,1,3,4.98431319263752,52.3188311463348
Bijlmermuseum,1,4,4.98594625620383,52.3173693639499
Bijlmermuseum,1,5,4.97510010200962,52.3137962493829
Bijlmermuseum,1,6,4.96896711172398,52.3205002630008
Bijlmermuseum,1,7,4.97769898736839,52.3229333057589
K-buurt,1,0,4.97510010200962,52.3137962493829
K-buurt,1,1,4.98673590105994,52.3175538707328
K-buurt,1,2,4.98805052842167,52.3155654216902
K-buurt,1,3,4.98772066734148,52.3148890309207
K-buurt,1,4,4.98912856904522,52.314113764708
K-buurt,1,5,4.97141722042932,52.307995271106
K-buurt,1,6,4.96356303134796,52.3165958226975
K-buurt,1,7,4.97033509195082,52.3189659996202
K-buurt,1,8,4.97510010200962,52.3137962493829
Holendrecht,1,0,4.97416222339146,52.2956166387087
Holendrecht,1,1,4.9667734832895,52.2943556070481
Holendrecht,1,2,4.96174485369217,52.2953793375064
Holendrecht,1,3,4.95539890040012,52.3024953154453
Holendrecht,1,4,4.97141722042932,52.307995271106
Holendrecht,1,5,4.97626640572313,52.3026852648559
Holendrecht,1,6,4.97871729882526,52.3016062410261
Holendrecht,1,7,4.97771206718284,52.30034352184
Holendrecht,1,8,4.97279012506776,52.2986467310088
Holendrecht,1,9,4.97416222339146,52.2956166387087
Nellestein,1,0,4.99728252716917,52.314211923278
Nellestein,1,1,4.99807919157519,52.314034851338
Nellestein,1,2,4.99611693271785,52.3124427450647
Nellestein,1,3,5.00680870891727,52.3079509479045
Nellestein,1,4,5.00958143496281,52.3053009088599
Nellestein,1,5,5.01189057360698,52.3045044547556
Nellestein,1,6,5.01130950772504,52.3042777896833
Nellestein,1,7,5.0118267756467,52.3037757756974
Nellestein,1,8,5.01422849316485,52.303589722397
Nellestein,1,9,5.01176932565609,52.3033928402162
Nellestein,1,10,5.00795194459151,52.3015485590258
Nellestein,1,11,4.97943662653366,52.3015144141924
Nellestein,1,12,4.9767565077612,52.3023225477014
Nellestein,1,13,4.97141722042932,52.307995271106
Nellestein,1,14,4.98912856904522,52.314113764708
Nellestein,1,15,4.99689574289078,52.3176423596663
Nellestein,1,16,4.99728252716917,52.314211923278
Reigersbos,1,0,4.98185745785866,52.2985893362567
Reigersbos,1,1,4.98216477093894,52.2906710956994
Reigersbos,1,2,4.98357698530956,52.2904593628808
Reigersbos,1,3,4.98290531599226,52.2896520756735
Reigersbos,1,4,4.97183948058908,52.284360697847
Reigersbos,1,5,4.96174485369217,52.2953793375064
Reigersbos,1,6,4.96619158296962,52.2943217830621
Reigersbos,1,7,4.97416222339146,52.2956166387087
Reigersbos,1,8,4.97279012506776,52.2986467310088
Reigersbos,1,9,4.97771206718284,52.30034352184
Reigersbos,1,10,4.97871729882526,52.3016062410261
Reigersbos,1,11,4.97989488436329,52.301513988847
Reigersbos,1,12,4.97994437378249,52.3004728250388
Reigersbos,1,13,4.98185745785866,52.2985893362567
Gein,1,0,4.97989488436329,52.301513988847
Gein,1,1,5.00795194459151,52.3015485590258
Gein,1,2,5.00526479483436,52.2983928330501
Gein,1,3,5.00383450457117,52.2985093161383
Gein,1,4,5.00322684273134,52.2960647528197
Gein,1,5,5.00185125379497,52.295878770591
Gein,1,6,5.00178934579905,52.2927929077424
Gein,1,7,4.99747536729046,52.2891183549641
Gein,1,8,4.98216477093894,52.2906710956994
Gein,1,9,4.98249940404638,52.2950957946443
Gein,1,10,4.98185745785866,52.2985893362567
Gein,1,11,4.97994437378249,52.3004728250388
Gein,1,12,4.97989488436329,52.301513988847
