breakdown,groep,year,n_totaal,variable,value,name,type
yearly_total,,2021,891210,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,1880,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
yearly_total,,2022,900380,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,1870,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
yearly_total,,2023,915280,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,1780,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
yearly_total,,2024,930390,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,320,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
yearly_total,,2009,773110,heeft_eerste_jaar_risicofactor_medicatie_n_totaal_gebruikers,13260,heeft_eerste_jaar_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2010,785260,heeft_eerste_jaar_risicofactor_medicatie_n_totaal_gebruikers,12250,heeft_eerste_jaar_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2011,798130,heeft_eerste_jaar_risicofactor_medicatie_n_totaal_gebruikers,11680,heeft_eerste_jaar_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2012,808380,heeft_eerste_jaar_risicofactor_medicatie_n_totaal_gebruikers,11110,heeft_eerste_jaar_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2013,817760,heeft_eerste_jaar_risicofactor_medicatie_n_totaal_gebruikers,10060,heeft_eerste_jaar_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2014,829140,heeft_eerste_jaar_risicofactor_medicatie_n_totaal_gebruikers,9830,heeft_eerste_jaar_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2015,840240,heeft_eerste_jaar_risicofactor_medicatie_n_totaal_gebruikers,9340,heeft_eerste_jaar_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2016,850470,heeft_eerste_jaar_risicofactor_medicatie_n_totaal_gebruikers,9230,heeft_eerste_jaar_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2017,861440,heeft_eerste_jaar_risicofactor_medicatie_n_totaal_gebruikers,9320,heeft_eerste_jaar_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2018,872640,heeft_eerste_jaar_risicofactor_medicatie_n_totaal_gebruikers,8950,heeft_eerste_jaar_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2019,881570,heeft_eerste_jaar_risicofactor_medicatie_n_totaal_gebruikers,8860,heeft_eerste_jaar_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2020,891300,heeft_eerste_jaar_risicofactor_medicatie_n_totaal_gebruikers,7800,heeft_eerste_jaar_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2021,891210,heeft_eerste_jaar_risicofactor_medicatie_n_totaal_gebruikers,8770,heeft_eerste_jaar_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2022,900380,heeft_eerste_jaar_risicofactor_medicatie_n_totaal_gebruikers,9020,heeft_eerste_jaar_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2023,915280,heeft_eerste_jaar_risicofactor_medicatie_n_totaal_gebruikers,9680,heeft_eerste_jaar_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2024,930390,heeft_eerste_jaar_risicofactor_medicatie_n_totaal_gebruikers,10390,heeft_eerste_jaar_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2016,850470,heeft_geen_eerdere_acute_beroerte_event_n_totaal_gebruikers,761850,heeft_geen_eerdere_acute_beroerte_event,n_totaal_gebruikers
yearly_total,,2017,861440,heeft_geen_eerdere_acute_beroerte_event_n_totaal_gebruikers,765250,heeft_geen_eerdere_acute_beroerte_event,n_totaal_gebruikers
yearly_total,,2018,872640,heeft_geen_eerdere_acute_beroerte_event_n_totaal_gebruikers,767380,heeft_geen_eerdere_acute_beroerte_event,n_totaal_gebruikers
yearly_total,,2019,881570,heeft_geen_eerdere_acute_beroerte_event_n_totaal_gebruikers,768890,heeft_geen_eerdere_acute_beroerte_event,n_totaal_gebruikers
yearly_total,,2020,891300,heeft_geen_eerdere_acute_beroerte_event_n_totaal_gebruikers,771910,heeft_geen_eerdere_acute_beroerte_event,n_totaal_gebruikers
yearly_total,,2021,891210,heeft_geen_eerdere_acute_beroerte_event_n_totaal_gebruikers,777260,heeft_geen_eerdere_acute_beroerte_event,n_totaal_gebruikers
yearly_total,,2022,900380,heeft_geen_eerdere_acute_beroerte_event_n_totaal_gebruikers,782580,heeft_geen_eerdere_acute_beroerte_event,n_totaal_gebruikers
yearly_total,,2023,915280,heeft_geen_eerdere_acute_beroerte_event_n_totaal_gebruikers,789120,heeft_geen_eerdere_acute_beroerte_event,n_totaal_gebruikers
yearly_total,,2024,930390,heeft_geen_eerdere_acute_beroerte_event_n_totaal_gebruikers,797250,heeft_geen_eerdere_acute_beroerte_event,n_totaal_gebruikers
yearly_total,,2009,773110,heeft_geen_eerdere_diabetes_type_2_n_totaal_gebruikers,670640,heeft_geen_eerdere_diabetes_type_2,n_totaal_gebruikers
yearly_total,,2010,785260,heeft_geen_eerdere_diabetes_type_2_n_totaal_gebruikers,674930,heeft_geen_eerdere_diabetes_type_2,n_totaal_gebruikers
yearly_total,,2011,798130,heeft_geen_eerdere_diabetes_type_2_n_totaal_gebruikers,682230,heeft_geen_eerdere_diabetes_type_2,n_totaal_gebruikers
yearly_total,,2012,808380,heeft_geen_eerdere_diabetes_type_2_n_totaal_gebruikers,690290,heeft_geen_eerdere_diabetes_type_2,n_totaal_gebruikers
yearly_total,,2013,817760,heeft_geen_eerdere_diabetes_type_2_n_totaal_gebruikers,700690,heeft_geen_eerdere_diabetes_type_2,n_totaal_gebruikers
yearly_total,,2014,829140,heeft_geen_eerdere_diabetes_type_2_n_totaal_gebruikers,712030,heeft_geen_eerdere_diabetes_type_2,n_totaal_gebruikers
yearly_total,,2015,840240,heeft_geen_eerdere_diabetes_type_2_n_totaal_gebruikers,720020,heeft_geen_eerdere_diabetes_type_2,n_totaal_gebruikers
yearly_total,,2016,850470,heeft_geen_eerdere_diabetes_type_2_n_totaal_gebruikers,724910,heeft_geen_eerdere_diabetes_type_2,n_totaal_gebruikers
yearly_total,,2017,861440,heeft_geen_eerdere_diabetes_type_2_n_totaal_gebruikers,728160,heeft_geen_eerdere_diabetes_type_2,n_totaal_gebruikers
yearly_total,,2018,872640,heeft_geen_eerdere_diabetes_type_2_n_totaal_gebruikers,730380,heeft_geen_eerdere_diabetes_type_2,n_totaal_gebruikers
yearly_total,,2019,881570,heeft_geen_eerdere_diabetes_type_2_n_totaal_gebruikers,731840,heeft_geen_eerdere_diabetes_type_2,n_totaal_gebruikers
yearly_total,,2020,891300,heeft_geen_eerdere_diabetes_type_2_n_totaal_gebruikers,734800,heeft_geen_eerdere_diabetes_type_2,n_totaal_gebruikers
yearly_total,,2021,891210,heeft_geen_eerdere_diabetes_type_2_n_totaal_gebruikers,740070,heeft_geen_eerdere_diabetes_type_2,n_totaal_gebruikers
yearly_total,,2022,900380,heeft_geen_eerdere_diabetes_type_2_n_totaal_gebruikers,744920,heeft_geen_eerdere_diabetes_type_2,n_totaal_gebruikers
yearly_total,,2023,915280,heeft_geen_eerdere_diabetes_type_2_n_totaal_gebruikers,750300,heeft_geen_eerdere_diabetes_type_2,n_totaal_gebruikers
yearly_total,,2024,930390,heeft_geen_eerdere_diabetes_type_2_n_totaal_gebruikers,756740,heeft_geen_eerdere_diabetes_type_2,n_totaal_gebruikers
yearly_total,,2016,850470,heeft_geen_eerdere_hi_event_n_totaal_gebruikers,761530,heeft_geen_eerdere_hi_event,n_totaal_gebruikers
yearly_total,,2017,861440,heeft_geen_eerdere_hi_event_n_totaal_gebruikers,764860,heeft_geen_eerdere_hi_event,n_totaal_gebruikers
yearly_total,,2018,872640,heeft_geen_eerdere_hi_event_n_totaal_gebruikers,767000,heeft_geen_eerdere_hi_event,n_totaal_gebruikers
yearly_total,,2019,881570,heeft_geen_eerdere_hi_event_n_totaal_gebruikers,768380,heeft_geen_eerdere_hi_event,n_totaal_gebruikers
yearly_total,,2020,891300,heeft_geen_eerdere_hi_event_n_totaal_gebruikers,771350,heeft_geen_eerdere_hi_event,n_totaal_gebruikers
yearly_total,,2021,891210,heeft_geen_eerdere_hi_event_n_totaal_gebruikers,776680,heeft_geen_eerdere_hi_event,n_totaal_gebruikers
yearly_total,,2022,900380,heeft_geen_eerdere_hi_event_n_totaal_gebruikers,781940,heeft_geen_eerdere_hi_event,n_totaal_gebruikers
yearly_total,,2023,915280,heeft_geen_eerdere_hi_event_n_totaal_gebruikers,788440,heeft_geen_eerdere_hi_event,n_totaal_gebruikers
yearly_total,,2024,930390,heeft_geen_eerdere_hi_event_n_totaal_gebruikers,796390,heeft_geen_eerdere_hi_event,n_totaal_gebruikers
yearly_total,,2009,773110,heeft_geen_eerdere_hoog_cholesterol_n_totaal_gebruikers,637360,heeft_geen_eerdere_hoog_cholesterol,n_totaal_gebruikers
yearly_total,,2010,785260,heeft_geen_eerdere_hoog_cholesterol_n_totaal_gebruikers,638260,heeft_geen_eerdere_hoog_cholesterol,n_totaal_gebruikers
yearly_total,,2011,798130,heeft_geen_eerdere_hoog_cholesterol_n_totaal_gebruikers,642360,heeft_geen_eerdere_hoog_cholesterol,n_totaal_gebruikers
yearly_total,,2012,808380,heeft_geen_eerdere_hoog_cholesterol_n_totaal_gebruikers,647490,heeft_geen_eerdere_hoog_cholesterol,n_totaal_gebruikers
yearly_total,,2013,817760,heeft_geen_eerdere_hoog_cholesterol_n_totaal_gebruikers,654820,heeft_geen_eerdere_hoog_cholesterol,n_totaal_gebruikers
yearly_total,,2014,829140,heeft_geen_eerdere_hoog_cholesterol_n_totaal_gebruikers,664030,heeft_geen_eerdere_hoog_cholesterol,n_totaal_gebruikers
yearly_total,,2015,840240,heeft_geen_eerdere_hoog_cholesterol_n_totaal_gebruikers,669430,heeft_geen_eerdere_hoog_cholesterol,n_totaal_gebruikers
yearly_total,,2016,850470,heeft_geen_eerdere_hoog_cholesterol_n_totaal_gebruikers,672430,heeft_geen_eerdere_hoog_cholesterol,n_totaal_gebruikers
yearly_total,,2017,861440,heeft_geen_eerdere_hoog_cholesterol_n_totaal_gebruikers,673490,heeft_geen_eerdere_hoog_cholesterol,n_totaal_gebruikers
yearly_total,,2018,872640,heeft_geen_eerdere_hoog_cholesterol_n_totaal_gebruikers,673380,heeft_geen_eerdere_hoog_cholesterol,n_totaal_gebruikers
yearly_total,,2019,881570,heeft_geen_eerdere_hoog_cholesterol_n_totaal_gebruikers,673180,heeft_geen_eerdere_hoog_cholesterol,n_totaal_gebruikers
yearly_total,,2020,891300,heeft_geen_eerdere_hoog_cholesterol_n_totaal_gebruikers,674920,heeft_geen_eerdere_hoog_cholesterol,n_totaal_gebruikers
yearly_total,,2021,891210,heeft_geen_eerdere_hoog_cholesterol_n_totaal_gebruikers,680090,heeft_geen_eerdere_hoog_cholesterol,n_totaal_gebruikers
yearly_total,,2022,900380,heeft_geen_eerdere_hoog_cholesterol_n_totaal_gebruikers,684900,heeft_geen_eerdere_hoog_cholesterol,n_totaal_gebruikers
yearly_total,,2023,915280,heeft_geen_eerdere_hoog_cholesterol_n_totaal_gebruikers,690610,heeft_geen_eerdere_hoog_cholesterol,n_totaal_gebruikers
yearly_total,,2024,930390,heeft_geen_eerdere_hoog_cholesterol_n_totaal_gebruikers,697260,heeft_geen_eerdere_hoog_cholesterol,n_totaal_gebruikers
yearly_total,,2009,773110,heeft_geen_eerdere_hypertensie_n_totaal_gebruikers,588000,heeft_geen_eerdere_hypertensie,n_totaal_gebruikers
yearly_total,,2010,785260,heeft_geen_eerdere_hypertensie_n_totaal_gebruikers,585940,heeft_geen_eerdere_hypertensie,n_totaal_gebruikers
yearly_total,,2011,798130,heeft_geen_eerdere_hypertensie_n_totaal_gebruikers,587550,heeft_geen_eerdere_hypertensie,n_totaal_gebruikers
yearly_total,,2012,808380,heeft_geen_eerdere_hypertensie_n_totaal_gebruikers,590280,heeft_geen_eerdere_hypertensie,n_totaal_gebruikers
yearly_total,,2013,817760,heeft_geen_eerdere_hypertensie_n_totaal_gebruikers,595770,heeft_geen_eerdere_hypertensie,n_totaal_gebruikers
yearly_total,,2014,829140,heeft_geen_eerdere_hypertensie_n_totaal_gebruikers,603000,heeft_geen_eerdere_hypertensie,n_totaal_gebruikers
yearly_total,,2015,840240,heeft_geen_eerdere_hypertensie_n_totaal_gebruikers,607300,heeft_geen_eerdere_hypertensie,n_totaal_gebruikers
yearly_total,,2016,850470,heeft_geen_eerdere_hypertensie_n_totaal_gebruikers,609400,heeft_geen_eerdere_hypertensie,n_totaal_gebruikers
yearly_total,,2017,861440,heeft_geen_eerdere_hypertensie_n_totaal_gebruikers,610040,heeft_geen_eerdere_hypertensie,n_totaal_gebruikers
yearly_total,,2018,872640,heeft_geen_eerdere_hypertensie_n_totaal_gebruikers,609610,heeft_geen_eerdere_hypertensie,n_totaal_gebruikers
yearly_total,,2019,881570,heeft_geen_eerdere_hypertensie_n_totaal_gebruikers,609160,heeft_geen_eerdere_hypertensie,n_totaal_gebruikers
yearly_total,,2020,891300,heeft_geen_eerdere_hypertensie_n_totaal_gebruikers,610310,heeft_geen_eerdere_hypertensie,n_totaal_gebruikers
yearly_total,,2021,891210,heeft_geen_eerdere_hypertensie_n_totaal_gebruikers,614970,heeft_geen_eerdere_hypertensie,n_totaal_gebruikers
yearly_total,,2022,900380,heeft_geen_eerdere_hypertensie_n_totaal_gebruikers,619140,heeft_geen_eerdere_hypertensie,n_totaal_gebruikers
yearly_total,,2023,915280,heeft_geen_eerdere_hypertensie_n_totaal_gebruikers,624010,heeft_geen_eerdere_hypertensie,n_totaal_gebruikers
yearly_total,,2024,930390,heeft_geen_eerdere_hypertensie_n_totaal_gebruikers,629830,heeft_geen_eerdere_hypertensie,n_totaal_gebruikers
yearly_total,,2016,850470,heeft_geen_eerdere_major_cvd_event_n_totaal_gebruikers,759540,heeft_geen_eerdere_major_cvd_event,n_totaal_gebruikers
yearly_total,,2017,861440,heeft_geen_eerdere_major_cvd_event_n_totaal_gebruikers,762240,heeft_geen_eerdere_major_cvd_event,n_totaal_gebruikers
yearly_total,,2018,872640,heeft_geen_eerdere_major_cvd_event_n_totaal_gebruikers,763760,heeft_geen_eerdere_major_cvd_event,n_totaal_gebruikers
yearly_total,,2019,881570,heeft_geen_eerdere_major_cvd_event_n_totaal_gebruikers,764700,heeft_geen_eerdere_major_cvd_event,n_totaal_gebruikers
yearly_total,,2020,891300,heeft_geen_eerdere_major_cvd_event_n_totaal_gebruikers,767240,heeft_geen_eerdere_major_cvd_event,n_totaal_gebruikers
yearly_total,,2021,891210,heeft_geen_eerdere_major_cvd_event_n_totaal_gebruikers,772150,heeft_geen_eerdere_major_cvd_event,n_totaal_gebruikers
yearly_total,,2022,900380,heeft_geen_eerdere_major_cvd_event_n_totaal_gebruikers,777070,heeft_geen_eerdere_major_cvd_event,n_totaal_gebruikers
yearly_total,,2023,915280,heeft_geen_eerdere_major_cvd_event_n_totaal_gebruikers,783220,heeft_geen_eerdere_major_cvd_event,n_totaal_gebruikers
yearly_total,,2024,930390,heeft_geen_eerdere_major_cvd_event_n_totaal_gebruikers,790990,heeft_geen_eerdere_major_cvd_event,n_totaal_gebruikers
yearly_total,,2009,773110,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,569020,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2010,785260,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,566380,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2011,798130,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,567510,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2012,808380,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,569800,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2013,817760,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,574820,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2014,829140,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,581710,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2015,840240,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,585540,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2016,850470,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,587250,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2017,861440,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,587420,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2018,872640,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,586380,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2019,881570,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,585310,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2020,891300,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,585830,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2021,891210,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,590170,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2022,900380,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,593840,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2023,915280,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,598100,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2024,930390,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,603200,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
yearly_total,,2016,850470,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,586690,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
yearly_total,,2017,861440,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,586860,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
yearly_total,,2018,872640,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,585850,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
yearly_total,,2019,881570,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,584830,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
yearly_total,,2020,891300,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,585340,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
yearly_total,,2021,891210,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,589690,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
yearly_total,,2022,900380,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,593360,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
yearly_total,,2023,915280,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,597660,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
yearly_total,,2024,930390,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,603150,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
yearly_total,,2016,850470,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,175040,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
yearly_total,,2017,861440,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,179010,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
yearly_total,,2018,872640,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,182900,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
yearly_total,,2019,881570,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,185870,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
yearly_total,,2020,891300,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,188910,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
yearly_total,,2021,891210,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,190390,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
yearly_total,,2022,900380,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,192420,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
yearly_total,,2023,915280,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,195130,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
yearly_total,,2024,930390,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,199450,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
yearly_total,,2006,760590,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,360,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
yearly_total,,2007,760380,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,340,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
yearly_total,,2008,764520,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,330,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
yearly_total,,2009,773110,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,270,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
yearly_total,,2010,785260,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,280,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
yearly_total,,2011,798130,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,250,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
yearly_total,,2012,808380,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,260,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
yearly_total,,2013,817760,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,1090,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
yearly_total,,2014,829140,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,1070,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
yearly_total,,2015,840240,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,1180,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
yearly_total,,2016,850470,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,1160,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
yearly_total,,2017,861440,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,1080,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
yearly_total,,2018,872640,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,1080,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
yearly_total,,2019,881570,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,1070,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
